date,close
2018-05-28,1675099.0451995975
2018-05-29,1644220.8810694732
2018-05-30,1639361.3034999073
2018-05-31,1626938.4395163818
2018-06-01,1638651.648864107
2018-06-04,1664331.2402593882
2018-06-05,1661454.709213574
2018-06-06,1663128.9477018635
2018-06-07,1667383.730191152
2018-06-08,1634636.0020973417
2018-06-11,1640414.7785863841
2018-06-12,1641130.4937164178
2018-06-13,1640710.6227989416
2018-06-14,1619674.098036397
2018-06-15,1582083.096852022
2018-06-18,1577812.304778703
2018-06-19,1584284.9206232037
2018-06-20,1610466.8529935032
2018-06-21,1632966.3697281987
2018-06-22,1662233.254316127
2018-06-25,1670129.9630913679
2018-06-26,1693970.9636147514
2018-06-27,1690295.4301007749
2018-06-28,1703601.47526254
2018-06-29,1723274.568383949
2018-07-02,1780329.033475487
2018-07-03,1786055.8663423515
2018-07-04,1759516.2728902132
2018-07-05,1789384.5284919648
2018-07-06,1773005.5077408585
2018-07-09,1772246.5997846879
2018-07-10,1766530.4594890575
2018-07-11,1747916.2279864778
2018-07-12,1776671.415362728
2018-07-13,1789961.9369962106
2018-07-16,1777397.2056935397
2018-07-17,1779410.473187424
2018-07-18,1770714.7650861533
2018-07-19,1784370.3973313316
2018-07-20,1776815.9126302544
2018-07-23,1761083.0480351674
2018-07-24,1748043.736836926
2018-07-25,1739425.7919380625
2018-07-26,1746000.0053966923
2018-07-27,1727371.6212617378
2018-07-30,1726037.852041617
2018-07-31,1735770.6532581237
2018-08-01,1785679.1112377543
2018-08-02,1804662.7695446778
2018-08-03,1741712.04326872
2018-08-06,1731582.3615374311
2018-08-07,1723871.3516107248
2018-08-08,1731030.9768708595
2018-08-09,1764469.0124609186
2018-08-10,1780785.761821143
2018-08-13,1732767.4051850247
2018-08-14,1739684.049066204
2018-08-15,1742464.1226592015
2018-08-16,1751646.2424946502
2018-08-17,1780977.69980624
2018-08-20,1758343.6621055906
2018-08-21,1782307.9162039554
2018-08-22,1747808.5401947787
2018-08-23,1749399.5411161762
2018-08-24,1757934.915420733
2018-08-27,1807336.4076312727
2018-08-28,1792705.9664169096
2018-08-29,1757160.1739295344
2018-08-30,1772240.3372613855
2018-08-31,1758761.2083516421
2018-09-03,1792615.29136562
2018-09-04,1777981.852050557
2018-09-05,1759890.6653916347
2018-09-06,1786906.0556162854
2018-09-07,1789275.5806145386
2018-09-10,1811436.6164251096
2018-09-11,1781147.2167880943
2018-09-12,1817334.243263075
2018-09-13,1805078.1048842783
2018-09-14,1823462.4993361165
2018-09-17,1802145.4838467308
2018-09-18,1769451.5173233263
2018-09-19,1764535.9494720246
2018-09-20,1768764.5078522027
2018-09-21,1803088.561869743
2018-09-24,1811221.7838061273
2018-09-25,1827388.3655289232
2018-09-26,1842447.4687129846
2018-09-27,1913084.1704162213
2018-09-28,1894962.347262462
2018-10-01,1924297.286137556
2018-10-02,1921430.1644573866
2018-10-03,1928030.7505495704
2018-10-04,1915997.0057003265
2018-10-05,1943493.2674399964
2018-10-08,1915021.1549979663
2018-10-09,1885440.2224638143
2018-10-10,1881308.2391554383
2018-10-11,1855902.173667125
2018-10-12,1872192.603206261
2018-10-15,1893587.1694789792
2018-10-16,1877116.9229908627
2018-10-17,1895424.9848743898
2018-10-18,1880990.5862053426
2018-10-19,1880556.5396765487
2018-10-22,1881273.4268838232
2018-10-23,1924692.7465610385
2018-10-24,1925260.3606288107
2018-10-25,1904877.441244591
2018-10-26,1884583.9986984087
2018-10-29,1912491.9346086218
2018-10-30,1875131.738697913
2018-10-31,1865139.7687252264
2018-11-01,1857206.4235808826
2018-11-02,1803929.3870465641
2018-11-05,1794338.0083721818
2018-11-06,1816591.6724181878
2018-11-07,1822166.0056390604
2018-11-08,1803116.807447929
2018-11-09,1818659.9382124685
2018-11-12,1830517.0417448014
2018-11-13,1876094.942545099
2018-11-14,1860014.7278732217
2018-11-15,1851914.1203940464
2018-11-16,1853383.2137494797
2018-11-19,1850856.4654907687
2018-11-20,1853331.823252531
2018-11-21,1851499.2969195973
2018-11-22,1836675.4574077812
2018-11-23,1802192.8737739124
2018-11-26,1790639.377132393
2018-11-27,1761493.323242805
2018-11-28,1739917.5718675016
2018-11-29,1729027.965874217
2018-11-30,1740013.1633713644
2018-12-03,1758332.1065465733
2018-12-04,1736953.0368977755
2018-12-05,1743685.8343334782
2018-12-06,1760863.9476927451
2018-12-07,1760173.454683108
2018-12-10,1726074.3893881226
2018-12-11,1682180.998080505
2018-12-12,1698444.732503656
2018-12-13,1717350.8571084787
2018-12-14,1723179.0293362204
2018-12-17,1701617.251710551
2018-12-18,1731617.3425148388
2018-12-19,1757084.5040459565
2018-12-20,1756159.683256406
2018-12-21,1751493.8975310044
2018-12-24,1710841.728724822
2018-12-25,1726343.1364924028
2018-12-26,1693228.4474704016
2018-12-27,1707104.5145036406
2018-12-28,1722095.370687913
2018-12-31,1724016.5515102646
2019-01-01,1756988.2332380987
2019-01-02,1750185.60829666
2019-01-03,1762599.5520487514
2019-01-04,1779523.5059980433
2019-01-07,1784832.4103715052
2019-01-08,1775880.0437008606
2019-01-09,1802287.5971409825
2019-01-10,1811449.5250831086
2019-01-11,1807263.7139724381
2019-01-14,1803666.5354544288
2019-01-15,1806486.920884747
2019-01-16,1856616.160602891
2019-01-17,1858985.700452915
2019-01-18,1853659.3823146073
2019-01-21,1830126.6086161856
2019-01-22,1803535.8088688685
2019-01-23,1762929.7882896597
2019-01-24,1767893.797362115
2019-01-25,1768488.9693562721
2019-01-28,1746781.3277773422
2019-01-29,1715868.667725692
2019-01-30,1709130.5791329525
2019-01-31,1698371.9345652952
2019-02-01,1671311.1972276634
2019-02-04,1677319.3412440456
2019-02-05,1680132.5719754044
2019-02-06,1679044.267151106
2019-02-07,1694590.728216915
2019-02-08,1681290.8780068029
2019-02-11,1708867.8037382506
2019-02-12,1688096.6878504057
2019-02-13,1698455.5909900535
2019-02-14,1711354.1620928617
2019-02-15,1705909.9906566085
2019-02-18,1713007.8680761773
2019-02-19,1686697.8246480254
2019-02-20,1656424.7803666047
2019-02-21,1652306.1571840867
2019-02-22,1637769.6573823204
2019-02-25,1649313.424296918
2019-02-26,1649782.7874062636
2019-02-27,1661913.5358243438
2019-02-28,1668156.066762677
2019-03-01,1672110.6712886905
2019-03-04,1673847.1223406342
2019-03-05,1666240.6842931632
2019-03-06,1656838.6485902355
2019-03-07,1697659.5265302975
2019-03-08,1662017.1541183484
2019-03-11,1658152.327664405
2019-03-12,1678098.4447154864
2019-03-13,1686410.3991834526
2019-03-14,1715005.6727022387
2019-03-15,1726182.7133230846
2019-03-18,1700045.0552846475
2019-03-19,1693158.1879890233
2019-03-20,1664676.2336210231
2019-03-21,1684283.1766999906
2019-03-22,1713506.7164938736
2019-03-25,1704237.6189836094
2019-03-26,1715145.3593795164
2019-03-27,1706458.1399517339
2019-03-28,1676984.2651435041
2019-03-29,1667735.2656876883
2019-04-01,1636067.5462612542
2019-04-02,1624637.3428671681
2019-04-03,1628448.6255771914
2019-04-04,1642374.8854485021
2019-04-05,1667763.1922222308
2019-04-08,1660752.1482038035
2019-04-09,1665087.976232118
2019-04-10,1673145.2948873786
2019-04-11,1683946.7899289676
2019-04-12,1626914.112228138
2019-04-15,1611388.8469341223
2019-04-16,1626438.9358091601
2019-04-17,1604303.1253234087
2019-04-18,1608630.4126180417
2019-04-19,1624344.912632615
2019-04-22,1587325.826043999
2019-04-23,1583218.415489768
2019-04-24,1587236.5618483548
2019-04-25,1586935.3713786358
2019-04-26,1557548.2205006096
2019-04-29,1563512.5243274265
2019-04-30,1552477.7503668373
2019-05-01,1567314.1065318082
2019-05-02,1574841.6580572752
2019-05-03,1563877.8031386526
2019-05-06,1566552.5222646878
2019-05-07,1552975.6764900687
2019-05-08,1539310.7963118965
2019-05-09,1509717.9949052124
2019-05-10,1504691.439533917
2019-05-13,1518540.2967114318
2019-05-14,1519820.1188915903
2019-05-15,1518560.0359276007
2019-05-16,1506206.747002918
2019-05-17,1495782.8463951123
2019-05-20,1508176.2594874415
2019-05-21,1480338.4425373615
2019-05-22,1516350.3423615862
2019-05-23,1514067.524972949
2019-05-24,1552881.2734447499
2019-05-27,1573701.0608130945
2019-05-28,1564571.4387729296
2019-05-29,1577120.9930807506
2019-05-30,1580643.1517160996
2019-05-31,1588049.6623949644
2019-06-03,1601815.5747156348
2019-06-04,1589863.9332095154
2019-06-05,1576620.1950581204
2019-06-06,1567208.7503181952
2019-06-07,1540190.286965595
2019-06-10,1533805.4744441737
2019-06-11,1536463.2736578446
2019-06-12,1539481.7877169405
2019-06-13,1541420.2835993473
2019-06-14,1532469.0928192055
2019-06-17,1545326.0531319003
2019-06-18,1506054.5898622165
2019-06-19,1497173.08067171
2019-06-20,1489525.387548093
2019-06-21,1503825.8354004652
2019-06-24,1514004.640164436
2019-06-25,1526706.3754758178
2019-06-26,1525013.015256245
2019-06-27,1540461.5241124625
2019-06-28,1519983.221646098
2019-07-01,1519197.5544966168
2019-07-02,1479092.9210716856
2019-07-03,1507664.2730632643
2019-07-04,1534517.7739914404
2019-07-05,1521307.1372461338
2019-07-08,1503670.3185888699
2019-07-09,1464098.4639452146
2019-07-10,1435275.2635581987
2019-07-11,1435211.473888415
2019-07-12,1430344.3362030592
2019-07-15,1403120.7615214777
2019-07-16,1392628.4574175756
2019-07-17,1379480.571523131
2019-07-18,1385191.951448428
2019-07-19,1394955.674995257
2019-07-22,1389219.0292680631
2019-07-23,1389082.5641265088
2019-07-24,1386948.2987575647
2019-07-25,1350622.0596387098
2019-07-26,1351552.0420014274
2019-07-29,1348534.036781692
2019-07-30,1358752.5696844812
2019-07-31,1327214.491882869
2019-08-01,1337513.1133397606
2019-08-02,1325390.3044742658
2019-08-05,1327737.9581638896
2019-08-06,1345256.2706359047
2019-08-07,1319759.7815995289
2019-08-08,1297305.9728297007
2019-08-09,1311028.5403195696
2019-08-12,1291380.5944219157
2019-08-13,1274804.9483724793
2019-08-14,1282254.9273440135
2019-08-15,1277342.8133908974
2019-08-16,1287534.1212270248
2019-08-19,1290385.376634499
2019-08-20,1288203.5109731343
2019-08-21,1301725.7248639704
2019-08-22,1334536.4393083835
2019-08-23,1331121.693614512
2019-08-26,1353129.2972036058
2019-08-27,1369802.5416554054
2019-08-28,1369757.549537313
2019-08-29,1375432.5942308358
2019-08-30,1358208.2714398822
2019-09-02,1346379.856280343
2019-09-03,1349055.0793345196
2019-09-04,1346482.3453784573
2019-09-05,1365842.6673824734
2019-09-06,1342903.2857829938
2019-09-09,1336397.4363160508
2019-09-10,1324439.22753365
2019-09-11,1320265.588381388
2019-09-12,1337065.1759524564
2019-09-13,1316097.3045145448
2019-09-16,1327841.8852733157
2019-09-17,1316737.9742924531
2019-09-18,1309906.0585989184
2019-09-19,1323971.7335531118
2019-09-20,1317762.8334906907
2019-09-23,1326643.7087134388
2019-09-24,1326752.8930088857
2019-09-25,1322303.781233015
2019-09-26,1314916.8635279243
2019-09-27,1286236.9087629546
2019-09-30,1273154.204052862
2019-10-01,1274108.6620037993
2019-10-02,1275621.00998215
2019-10-03,1251445.1022299374
2019-10-04,1265051.5808601154
2019-10-07,1272248.0919891414
2019-10-08,1251016.683171193
2019-10-09,1233978.324910311
2019-10-10,1240050.124822054
2019-10-11,1212707.0708655866
2019-10-14,1200543.5893355533
2019-10-15,1198391.2679812599
2019-10-16,1195202.334883969
2019-10-17,1193037.3166486446
2019-10-18,1197313.008882757
2019-10-21,1184582.3371747625
2019-10-22,1176388.2922806742
2019-10-23,1204445.869660322
2019-10-24,1183064.8911156075
2019-10-25,1175448.7215074375
2019-10-28,1175777.458951001
2019-10-29,1165466.7969065649
2019-10-30,1181473.2064130823
2019-10-31,1181300.001102246
2019-11-01,1190897.6425146463
2019-11-04,1152927.3849781759
2019-11-05,1168333.5796395948
2019-11-06,1183401.427550723
2019-11-07,1171564.6201655783
2019-11-08,1188944.823335978
2019-11-11,1191611.5907099578
2019-11-12,1203837.0760142165
2019-11-13,1229193.321999993
2019-11-14,1229565.8175915028
2019-11-15,1213615.5962618627
2019-11-18,1212386.3006822616
2019-11-19,1192915.4455362682
2019-11-20,1180470.7372803004
2019-11-21,1168703.308555367
2019-11-22,1157800.385748125
2019-11-25,1173170.7114453684
2019-11-26,1184061.202536322
2019-11-27,1170453.81717317
2019-11-28,1185550.1549286158
2019-11-29,1160998.4042831073
2019-12-02,1151026.3466328778
2019-12-03,1148273.7506730934
2019-12-04,1163965.808083947
2019-12-05,1173374.3208390397
2019-12-06,1179019.031900581
2019-12-09,1196842.6062128372
2019-12-10,1206432.457815335
2019-12-11,1225647.8368460962
2019-12-12,1213409.3318001644
2019-12-13,1188343.3043132692
2019-12-16,1181736.0723877416
2019-12-17,1192926.852052953
2019-12-18,1196017.3249399979
2019-12-19,1208223.7873985344
2019-12-20,1217947.634191893
2019-12-23,1224891.312879631
2019-12-24,1236369.2584950079
2019-12-25,1225176.129376698
2019-12-26,1240755.5901802608
2019-12-27,1225255.9037992225
2019-12-30,1222980.9164719186
2019-12-31,1201790.2781466462
2020-01-01,1208530.1210814628
2020-01-02,1185642.0377726306
2020-01-03,1205255.4604124113
2020-01-06,1185383.0519593135
2020-01-07,1188516.1629680074
2020-01-08,1185959.7859443338
2020-01-09,1172978.1977367452
2020-01-10,1190154.6263903263
2020-01-13,1183488.2397897611
2020-01-14,1203954.546427944
2020-01-15,1188652.4977068047
2020-01-16,1176703.6889748203
2020-01-17,1148238.8998115528
2020-01-20,1155357.6677244501
2020-01-21,1167615.8068655848
2020-01-22,1170235.876325369
2020-01-23,1167432.3395820004
2020-01-24,1154062.9658370656
2020-01-27,1186578.8618709561
2020-01-28,1196681.0693552175
2020-01-29,1169937.673872625
2020-01-30,1165069.8463311403
2020-01-31,1128618.4604788886
2020-02-03,1149732.6603959887
2020-02-04,1176867.679032442
2020-02-05,1197214.6637974812
2020-02-06,1195935.6751988332
2020-02-07,1186956.8822033512
2020-02-10,1166617.2813295044
2020-02-11,1173619.798652777
2020-02-12,1162672.8084373116
2020-02-13,1156959.2025539686
2020-02-14,1147634.9774473961
2020-02-17,1142925.8707666232
2020-02-18,1154872.1374895275
2020-02-19,1178108.2039823232
2020-02-20,1179797.1951588118
2020-02-21,1179629.8630571198
2020-02-24,1163508.0482767448
2020-02-25,1146009.5814210395
2020-02-26,1131031.8320765146
2020-02-27,1142728.343468433
2020-02-28,1145736.035576438
2020-03-02,1158767.962283016
2020-03-03,1164304.6017615376
2020-03-04,1158303.4624141983
2020-03-05,1140731.3081968604
2020-03-06,1135322.1547345312
2020-03-09,1115607.7928292071
2020-03-10,1142476.633642486
2020-03-11,1145845.8617801757
2020-03-12,1140447.9458625948
2020-03-13,1167842.7571340569
2020-03-16,1162116.2283556748
2020-03-17,1169610.7782219737
2020-03-18,1166976.5618727095
2020-03-19,1171695.140240215
2020-03-20,1166182.991077052
2020-03-23,1172827.2945929952
2020-03-24,1192871.661861699
2020-03-25,1174521.200914326
2020-03-26,1143126.0855179708
2020-03-27,1161639.6145384666
2020-03-30,1163700.3058499158
2020-03-31,1175756.0824550353
2020-04-01,1171355.9974611641
2020-04-02,1193140.8509370661
2020-04-03,1219425.2352254516
2020-04-06,1201990.0120654986
2020-04-07,1211503.0391204879
2020-04-08,1202276.0863358867
2020-04-09,1178732.083224614
2020-04-10,1174086.7307677686
2020-04-13,1181825.9274060274
2020-04-14,1162003.0446305608
2020-04-15,1143640.6033612415
2020-04-16,1160414.4872287095
2020-04-17,1160395.8808574448
2020-04-20,1165566.6365433813
2020-04-21,1149014.9669133874
2020-04-22,1139392.9726018985
2020-04-23,1140483.9621152745
2020-04-24,1142451.4868503448
2020-04-27,1143794.8347269392
2020-04-28,1165342.890737565
2020-04-29,1166917.105349151
2020-04-30,1144641.7219676615
2020-05-01,1131729.0822745145
2020-05-04,1130050.05429246
2020-05-05,1146748.0187499055
2020-05-06,1136258.6608765004
2020-05-07,1129870.8654196353
2020-05-08,1128458.679498692
2020-05-11,1117748.486305278
2020-05-12,1105526.8664693607
2020-05-13,1101233.9809104474
2020-05-14,1113399.1176511508
2020-05-15,1118726.204026869
2020-05-18,1113589.7491532401
2020-05-19,1117770.8439470239
2020-05-20,1099239.6009475717
2020-05-21,1111327.0228362584
2020-05-22,1120029.1436987086
2020-05-25,1122751.9846720162
2020-05-26,1099436.8005069254
2020-05-27,1125534.2177663315
2020-05-28,1084981.8926923918
2020-05-29,1070614.9824930537
2020-06-01,1057441.5251251233
2020-06-02,1065091.7410364305
2020-06-03,1044620.2538668747
2020-06-04,1046322.4750992114
2020-06-05,1043102.5976219043
2020-06-08,1038146.6386636917
2020-06-09,1047690.3843927223
2020-06-10,1064643.8124041217
2020-06-11,1068479.382657484
2020-06-12,1063626.1430212634
2020-06-15,1033359.5373807597
2020-06-16,1050695.5398640092
2020-06-17,1045609.8221547634
2020-06-18,1021142.4389023185
2020-06-19,1021906.6825818692
2020-06-22,1038809.218292455
2020-06-23,1035817.1690129031
2020-06-24,1020041.1149416398
2020-06-25,1047152.8797006977
2020-06-26,1053800.4472725384
2020-06-29,1057058.064071008
2020-06-30,1069024.500956474
2020-07-01,1040117.4787758391
2020-07-02,1038143.7319849924
2020-07-03,1034994.0402895345
2020-07-06,1062791.848850963
2020-07-07,1054478.3848337322
2020-07-08,1046388.149424645
2020-07-09,1027857.8167026874
2020-07-10,1016661.9297497553
2020-07-13,1013160.1937651413
2020-07-14,1015441.1866696405
2020-07-15,1012051.5392693469
2020-07-16,1036057.3746088907
2020-07-17,1041321.5852076797
2020-07-20,1048482.0496169389
2020-07-21,1065101.6797281029
2020-07-22,1072378.767092201
2020-07-23,1064651.7278421458
2020-07-24,1043911.9964707416
2020-07-27,1047551.8078097318
2020-07-28,1036129.4178075532
2020-07-29,1051948.4207934006
2020-07-30,1041273.1357029972
2020-07-31,1012564.5848664877
2020-08-03,1012204.4578430399
2020-08-04,1024616.5085844193
2020-08-05,1021159.2500826652
2020-08-06,1022549.9431936264
2020-08-07,1023591.9978284893
2020-08-10,1044374.8477976822
2020-08-11,1047309.3880870631
2020-08-12,1045877.1601894712
2020-08-13,1037157.5290468599
2020-08-14,1015737.1915669519
2020-08-17,1032387.7501015827
2020-08-18,1046000.6407683493
2020-08-19,1033006.3945607902
2020-08-20,1039765.8413742101
2020-08-21,1042975.002485116
2020-08-24,1037212.5028736095
2020-08-25,1032329.6084709787
2020-08-26,1040906.0520371188
2020-08-27,1024799.4137410581
2020-08-28,1017386.4120198145
2020-08-31,1015499.3704521322
2020-09-01,1014478.814039214
2020-09-02,1010952.2535964899
2020-09-03,1012710.3338047758
2020-09-04,1018346.0641683382
2020-09-07,1006395.935043996
2020-09-08,1006514.5178525185
2020-09-09,999147.1640416954
2020-09-10,1016738.0937406028
2020-09-11,998555.156962704
2020-09-14,994793.2288048236
2020-09-15,1002386.8905969218
2020-09-16,998008.3182636397
2020-09-17,993071.4684394558
2020-09-18,985695.7758291733
2020-09-21,988588.3778487378
2020-09-22,973822.925920176
2020-09-23,972019.6299775726
2020-09-24,969996.7428616036
2020-09-25,952066.2639703517
2020-09-28,954465.3297088331
2020-09-29,948313.3127652503
2020-09-30,951150.6024340196
2020-10-01,960444.9474169428
2020-10-02,963765.2457640977
2020-10-05,949329.8601323575
2020-10-06,952398.2465312697
2020-10-07,933405.8426267063
2020-10-08,924140.5579070982
2020-10-09,942515.6169982549
2020-10-12,941995.6467833509
2020-10-13,959449.9849950179
2020-10-14,956785.8306739345
2020-10-15,956360.8407418971
2020-10-16,942952.0990650064
2020-10-19,953323.131960782
2020-10-20,950536.4765587862
2020-10-21,957326.8638828149
2020-10-22,961969.8150659981
2020-10-23,967825.1122235345
2020-10-26,971285.0568962632
2020-10-27,970473.414395296
2020-10-28,970130.0062731832
2020-10-29,961694.5688274029
2020-10-30,936885.4028781606
2020-11-02,942224.4076988657
2020-11-03,966150.5585116397
2020-11-04,978733.0506923719
2020-11-05,1006769.9153579104
2020-11-06,1012618.4722131694
2020-11-09,1000790.7886829319
2020-11-10,988844.3607039459
2020-11-11,997857.985604368
2020-11-12,1002056.9982506076
2020-11-13,1000123.0324575616
2020-11-16,1009282.4277913539
2020-11-17,998732.7251711672
2020-11-18,1005249.1356310651
2020-11-19,1001990.2942130208
2020-11-20,1004099.4846128065
2020-11-23,1018898.9779787124
2020-11-24,1017417.6780360456
2020-11-25,1034822.9157936191
2020-11-26,1051938.4919681319
2020-11-27,1042581.3902521956
2020-11-30,1072760.8102579266
2020-12-01,1057072.6142452213
2020-12-02,1056146.6848497554
2020-12-03,1066017.782536453
2020-12-04,1037259.1391896581
2020-12-07,1050752.562483445
2020-12-08,1065797.751392282
2020-12-09,1064765.2897553854
2020-12-10,1068730.014300132
2020-12-11,1071977.2216421124
2020-12-14,1069709.7012518446
2020-12-15,1084198.3970421262
2020-12-16,1079762.0192085376
2020-12-17,1079650.227224906
2020-12-18,1084928.8908699984
2020-12-21,1096678.0948718395
2020-12-22,1111964.829526701
2020-12-23,1092624.381920857
2020-12-24,1066409.318533064
2020-12-25,1065082.82324445
2020-12-28,1064834.4555594642
2020-12-29,1051352.4504067502
2020-12-30,1055709.2467636715
2020-12-31,1064267.4681231934
2021-01-01,1069671.4359178816
2021-01-04,1091810.4136853123
2021-01-05,1078579.128229512
2021-01-06,1079320.8146095383
2021-01-07,1105404.1103857355
2021-01-08,1115025.5376223095
2021-01-11,1100404.1704867394
2021-01-12,1103549.1577277216
2021-01-13,1119941.3184043898
2021-01-14,1149141.1780820326
2021-01-15,1158893.3652422184
2021-01-18,1175925.0659567153
2021-01-19,1160567.7563784881
2021-01-20,1157486.255306823
2021-01-21,1174865.425742445
2021-01-22,1161631.1509815424
2021-01-25,1161160.859997578
2021-01-26,1135443.2214807419
2021-01-27,1156468.699890783
2021-01-28,1155000.8381196451
2021-01-29,1163364.8626072893
2021-02-01,1142631.3676756504
2021-02-02,1124861.486626032
2021-02-03,1150356.1918160846
2021-02-04,1145920.1088298303
2021-02-05,1138701.0174403102
2021-02-08,1146161.2519703596
2021-02-09,1154270.6238685641
2021-02-10,1127367.184684767
2021-02-11,1114391.0323369259
2021-02-12,1115413.980317468
2021-02-15,1115820.0496263606
2021-02-16,1120940.0150261053
2021-02-17,1115429.8628637649
2021-02-18,1111964.3182165101
2021-02-19,1115212.891608338
2021-02-22,1106227.9348187377
2021-02-23,1095366.5710479694
2021-02-24,1088397.86680432
2021-02-25,1088796.5531383383
2021-02-26,1087124.4378014323
2021-03-01,1081118.1587373025
2021-03-02,1078117.971895501
2021-03-03,1077759.8542476553
2021-03-04,1082253.3783184458
2021-03-05,1087313.6095001353
2021-03-08,1070698.2497311567
2021-03-09,1083712.9722040878
2021-03-10,1063087.904776923
2021-03-11,1070420.6704355553
2021-03-12,1061511.6875713342
2021-03-15,1069247.200387547
2021-03-16,1083328.9178834353
2021-03-17,1059074.8647081368
2021-03-18,1067044.5711764628
2021-03-19,1070787.5318014
2021-03-22,1064959.3884273083
2021-03-23,1070115.0081252186
2021-03-24,1063879.2775069156
2021-03-25,1065576.4296656572
2021-03-26,1052245.8522596855
2021-03-29,1062451.04142765
2021-03-30,1070219.0850816553
2021-03-31,1080043.1388991831
2021-04-01,1071654.264449287
2021-04-02,1095936.3233764612
2021-04-05,1122628.8148754323
2021-04-06,1121585.737336211
2021-04-07,1116080.703018914
2021-04-08,1110721.0011193345
2021-04-09,1120137.185968603
2021-04-12,1134308.8329861253
2021-04-13,1124241.98853201
2021-04-14,1097121.4566791044
2021-04-15,1103306.1976571965
2021-04-16,1102888.924565202
2021-04-19,1105307.7691960372
2021-04-20,1112367.573088552
2021-04-21,1097617.5714834225
2021-04-22,1098577.9742687256
2021-04-23,1094715.9156569145
2021-04-26,1099789.405630791
2021-04-27,1116212.5683589508
2021-04-28,1116280.267506641
2021-04-29,1104793.916589191
2021-04-30,1121585.8664062966
2021-05-03,1131243.5333036215
2021-05-04,1128436.9158881316
2021-05-05,1104043.031731693
2021-05-06,1092337.146318758
2021-05-07,1094143.736618516
2021-05-10,1101304.0064436328
2021-05-11,1094163.6401040703
2021-05-12,1099796.4297186944
2021-05-13,1091223.1090354922
2021-05-14,1085474.995435646
2021-05-17,1092285.0104007272
2021-05-18,1088505.006470687
2021-05-19,1090121.9070538632
2021-05-20,1101473.8795975817
2021-05-21,1116357.9658639359
2021-05-24,1108175.7578075605
2021-05-25,1104522.4371975944
2021-05-26,1086708.5453200254
2021-05-27,1069429.966791247
2021-05-28,1072980.863275192
2021-05-31,1065941.295223332
2021-06-01,1042035.5677736072
2021-06-02,1048381.4129573134
2021-06-03,1037479.2453516793
2021-06-04,1033228.3114263589
2021-06-07,1038087.6992929638
2021-06-08,1042718.6243233748
2021-06-09,1041637.6162089859
2021-06-10,1016564.355243346
2021-06-11,1023156.9829319905
2021-06-14,1015489.7310344588
2021-06-15,997946.7782297377
2021-06-16,971406.5117503679
2021-06-17,986630.4427761039
2021-06-18,987969.299307387
2021-06-21,988955.6871124492
2021-06-22,995893.1425084609
2021-06-23,994611.5814152824
2021-06-24,976738.0889781163
2021-06-25,984429.8954673411
2021-06-28,996035.4979553089
2021-06-29,1001924.7634013535
2021-06-30,1020310.788792115
2021-07-01,1043651.4463962383
2021-07-02,1033363.7057780488
2021-07-05,1027546.9432480013
2021-07-06,1038256.7605501094
2021-07-07,1040159.8185434452
2021-07-08,1042504.3264198976
2021-07-09,1053992.0139946328
2021-07-12,1063124.3438365737
2021-07-13,1057204.7469489435
2021-07-14,1058509.9397260686
2021-07-15,1049216.0195221344
2021-07-16,1046487.894932822
2021-07-19,1032338.6912854644
2021-07-20,1007999.3278381089
2021-07-21,1001753.4848428556
2021-07-22,994424.8709102604
2021-07-23,1004933.8011212036
2021-07-26,1023891.962997716
2021-07-27,1023990.9285711099
2021-07-28,1029608.5171770985
2021-07-29,1021584.5669780079
2021-07-30,1010099.5048851493
2021-08-02,1006479.0088847551
2021-08-03,1002873.1187962643
2021-08-04,1006291.9662423161
2021-08-05,1007518.71218763
2021-08-06,1027646.0704524866
2021-08-09,1024858.4941045567
2021-08-10,1004643.7756564724
2021-08-11,1005998.6994917054
2021-08-12,997971.5058882026
2021-08-13,1000336.1580075204
2021-08-16,1013854.351114364
2021-08-17,1005995.2856894238
2021-08-18,1005013.1479696488
2021-08-19,1011207.4725266336
2021-08-20,999739.8361630413
2021-08-23,1002284.8283165182
2021-08-24,1008823.3142185044
2021-08-25,1018674.7598258015
2021-08-26,1032149.5011636501
2021-08-27,1039024.5017248624
2021-08-30,1043909.4433550941
2021-08-31,1026633.6027045766
2021-09-01,994168.5632928297
2021-09-02,982746.6762878635
2021-09-03,999685.5829770488
2021-09-06,1001122.382711173
2021-09-07,974464.0564914456
2021-09-08,969597.2895104372
2021-09-09,973863.7913618606
2021-09-10,952544.011480702
2021-09-13,959181.6595016748
2021-09-14,946157.8712847035
2021-09-15,958133.4302819736
2021-09-16,958574.173752856
2021-09-17,994939.5300081257
2021-09-20,979295.4080956539
2021-09-21,982747.1502277311
2021-09-22,965651.1079892986
2021-09-23,979193.5961573778
2021-09-24,980820.0174354999
2021-09-27,991885.872559204
2021-09-28,993290.390450656
2021-09-29,979626.8023370721
2021-09-30,972197.7516654816
2021-10-01,958084.1060804959
2021-10-04,946345.3848990601
2021-10-05,948191.8645756309
2021-10-06,960643.3473464869
2021-10-07,970789.8535127842
2021-10-08,977006.0304270353
2021-10-11,970642.8396095079
2021-10-12,976815.3073792193
2021-10-13,967081.2807307093
2021-10-14,969693.6061435181
2021-10-15,979698.5884371025
2021-10-18,977736.9198901182
2021-10-19,972479.6855835282
2021-10-20,967681.4933173979
2021-10-21,975043.877291476
2021-10-22,971659.5049600437
2021-10-25,955485.4808420789
2021-10-26,950981.3957133081
